title,venue,year,author,volume,url
Exploring Activity Recognition in Multi-device Environments using Hierarchical Federated Learning.,PerCom Workshops,2024,"Moid Sandhu, David Silvera-Tawil, Wei Lu 0017, Paulo Borges, Brano Kusy",,https://doi.org/10.1109/PerComWorkshops59983.2024.10503023
A Blockchain System for Clustered Federated Learning with Peer-to-Peer Knowledge Transfer.,Proc. VLDB Endow.,2024,"Honghu Wu, Xiangrong Zhu, Wei Hu 0007",17,https://www.vldb.org/pvldb/vol17/p966-hu.pdf
Performance-Based Pricing of Federated Learning via Auction.,Proc. VLDB Endow.,2024,"Zitao Li, Bolin Ding, Liuyi Yao, Yaliang Li, Xiaokui Xiao, Jingren Zhou",17,https://www.vldb.org/pvldb/vol17/p1269-li.pdf
A Node Selection Strategy in Space-Air-Ground Information Networks: A Double Deep Q-Network Based on the Federated Learning Training Method.,Remote. Sens.,2024,"Weidong Wang, Siqi Li, Jihao Zhang, Dan Shan, Guangwei Zhang, Xiang Gao",16,https://doi.org/10.3390/rs16040651
Federated learning with hybrid differential privacy for secure and reliable cross-IoT platform knowledge sharing.,Secur. Priv.,2024,"Oshamah Ibrahim Khalaf, Ashokkumar S. R, Sameer Algburi, Anupallavi S, Dhanasekaran Selvaraj, Mhd Saeed Sharif, Wael Elmedany",7,https://doi.org/10.1002/spy2.374
Nodes selection review for federated learning in the blockchain-based internet of things.,Secur. Priv.,2024,"Mohammed Riyadh Abdmeziem, Hiba Akli, Rima Zourane",7,https://doi.org/10.1002/spy2.344
A Fairness-Enhanced Federated Learning Scheduling Mechanism for UAV-Assisted Emergency Communication.,Sensors,2024,"Chun Zhu, Ying Shi, Haitao Zhao 0004, Keqi Chen, Tianyu Zhang, Chongyu Bao",24,https://doi.org/10.3390/s24051599
"A Survey on Heterogeneity Taxonomy, Security and Privacy Preservation in the Integration of IoT, Wireless Sensor Networks and Federated Learning.",Sensors,2024,"Tesfahunegn Minwuyelet Mengistu, Taewoon Kim 0001, Jenn-Wei Lin",24,https://doi.org/10.3390/s24030968
Adaptive Dataset Management Scheme for Lightweight Federated Learning in Mobile Edge Computing.,Sensors,2024,"Jingyeom Kim, Juneseok Bang, Joohyung Lee 0001",24,https://doi.org/10.3390/s24082579
An Efficient Privacy Protection Mechanism for Blockchain-Based Federated Learning System in UAV-MEC Networks.,Sensors,2024,"Chaoyang Zhu, Xiao Zhu, Tuanfa Qin",24,https://doi.org/10.3390/s24051364
Deep Reinforcement Learning-Empowered Cost-Effective Federated Video Surveillance Management Framework.,Sensors,2024,"Dilshod Bazarov Ravshan Ugli, Alaelddin Fuad Yousif Mohammed, Taeheum Na, Joohyung Lee 0001",24,https://doi.org/10.3390/s24072158
Extending the Framework for Developing Intelligent Virtual Environments (FIVE) with Artifacts for Modeling Internet of Things Devices and a New Decentralized Federated Learning Based on Consensus for Dynamic Networks.,Sensors,2024,"Miguel Rebollo, Jaime Andres Rincon, Luis Hernández 0001, Francisco Enguix Andrés, Carlos Carrascosa",24,https://doi.org/10.3390/s24041342
Federated Learning with Pareto Optimality for Resource Efficiency and Fast Model Convergence in Mobile Environments.,Sensors,2024,"June-Pyo Jung, Young-Bae Ko, Sung-Hwa Lim",24,https://doi.org/10.3390/s24082476
MMVFL: A Simple Vertical Federated Learning Framework for Multi-Class Multi-Participant Scenarios.,Sensors,2024,"Siwei Feng, Han Yu, Yuebing Zhu",24,https://doi.org/10.3390/s24020619
Secure Aggregation Protocol Based on DC-Nets and Secret Sharing for Decentralized Federated Learning.,Sensors,2024,"Diogo Pereira, Paulo Ricardo Reis, Fábio Borges",24,https://doi.org/10.3390/s24041299
The Threat of Disruptive Jamming to Blockchain-Based Decentralized Federated Learning in Wireless Networks.,Sensors,2024,"Gyungmin Kim, Yonggang Kim",24,https://doi.org/10.3390/s24020535
FIDEL: Fog integrated federated learning framework to train neural networks.,Softw. Pract. Exp.,2024,"Aditya Kumar, Satish Narayana Srirama",54,https://doi.org/10.1002/spe.3265
Recurrent neural network and federated learning based channel estimation approach in mmWave massive MIMO systems.,Trans. Emerg. Telecommun. Technol.,2024,"Sajjad Shahabodini, Mobina Mansoori, Jamshid Abouei, Konstantinos N. Plataniotis",35,https://doi.org/10.1002/ett.4926
CL-FedFR: Curriculum Learning for Federated Face Recognition.,VISIGRAPP (2) - VISAPP,2024,"Devilliers Caleb Dube, Çigdem Eroglu Erdem, Ömer Korçak",,https://doi.org/10.5220/0012574000003660
Refiner: a reliable and efficient incentive-driven federated learning system powered by blockchain.,VLDB J.,2024,"Hong Lin, Ke Chen 0005, Dawei Jiang, Lidan Shou, Gang Chen 0001",33,https://doi.org/10.1007/s00778-024-00839-y
FedFSLAR: A Federated Learning Framework for Few-shot Action Recognition.,WACV,2024,"Nguyen Anh Tu, Assanali Abu, Nartay Aikyn, Nursultan Makhanov, Min-Ho Lee, Khiem Le-Huy, Kok-Seng Wong",,https://doi.org/10.1109/WACVW60836.2024.00035
Late to the party? On-demand unlabeled personalized federated learning.,WACV,2024,"Ohad Amosy, Gal Eyal, Gal Chechik",,https://doi.org/10.1109/WACV57701.2024.00218
Maximum Knowledge Orthogonality Reconstruction with Gradients in Federated Learning.,WACV,2024,"Feng Wang, Senem Velipasalar, Mustafa Cenk Gursoy",,https://doi.org/10.1109/WACV57701.2024.00384
MetaVers: Meta-Learned Versatile Representations for Personalized Federated Learning.,WACV,2024,"Jin Hyuk Lim, SeungBum Ha, Sung Whan Yoon",,https://doi.org/10.1109/WACV57701.2024.00257
Minimizing Layerwise Activation Norm Improves Generalization in Federated Learning.,WACV,2024,"M. Yashwanth, Gaurav Kumar Nayak, Harsh Rangwani, Arya Singh, R. Venkatesh Babu, Anirban Chakraborty 0001",,https://doi.org/10.1109/WACV57701.2024.00228
Mixing Gradients in Neural Networks as a Strategy to Enhance Privacy in Federated Learning.,WACV,2024,"Shaltiel Eloul, Fran Silavong, Sanket Kamthe, Antonios Georgiadis, Sean J. Moran",,https://doi.org/10.1109/WACV57701.2024.00391
TransFed: A way to epitomize Focal Modulation using Transformer-based Federated Learning.,WACV,2024,"Tajamul Ashraf, Fuzayil Bin Afzal Mir, Iqra Altaf Gillani",,https://doi.org/10.1109/WACV57701.2024.00061
FedCAM - Identifying Malicious Models in Federated Learning Environments Conditionally to Their Activation Maps.,WONS,2024,"Reda Bellafqira, Gouenou Coatrieux, Mohammed Lansari, Jilo Chala",,https://doi.org/10.23919/WONS60642.2024.10449550
Guardian: Guarding against Gradient Leakage with Provable Defense for Federated Learning.,WSDM,2024,"Mingyuan Fan, Yang Liu 0118, Cen Chen, Chengyu Wang 0001, Minghui Qiu, Wenmeng Zhou",,https://doi.org/10.1145/3616855.3635758
Anti-jamming transmission in softwarization UAV network: a federated deep reinforcement learning approach.,Wirel. Networks,2024,"Haitao Li 0003, Xin Lv, Hao Zhang, Jiawei Huang",30,https://doi.org/10.1007/s11276-023-03500-8
Energy-Efficient Wireless Power Transfer for Sustainable Federated Learning.,Wirel. Pers. Commun.,2024,"Youqiang Hu, Hejiao Huang, Nuo Yu",134,https://doi.org/10.1007/s11277-024-10929-3
Communication Efficient Federated Learning for Wireless Networks,Wireless Networks,2024,"Mingzhe Chen, Shuguang Cui",,https://doi.org/10.1007/978-3-031-51266-7
FedZero: Leveraging Renewable Excess Energy in Federated Learning.,e-Energy,2024,"Philipp Wiesner, Ramin Khalili, Dennis Grinwald, Pratik Agrawal, Lauritz Thamsen, Odej Kao",,https://doi.org/10.1145/3632775.3639589
Concepts and methods for efficient decentralized learning in federated settings.,,2023,,,http://amsdottorato.unibo.it/10861/
Federated Learning - Fundamentals and Advances,,2023,"Yaochu Jin, Hangyu Zhu, Jinjin Xu, Yang Chen 0007",,https://doi.org/10.1007/978-981-19-7083-2
Federated learning of biomedical data in multicentric imaging studies. (Apprentissage fédéré de données biomédicales dans les études d&apos;imagerie multicentriques).,,2023,,,https://tel.archives-ouvertes.fr/tel-04249209
"Harnessing the Power of Distributed Computing: Advancements in Scientific Applications, Homomorphic Encryption, and Federated Learning Security.",,2023,,,http://hdl.handle.net/11714/10520
Privacy-preserving horizontal federated learning methodology through a novel boosting-based federated random forest algorithm (Yeni bir güçlendirmeye dayalı birleşik rastgele orman algoritmasıyla gizliliği koruyan yatay birleşik öğrenim yöntemi),,2023,,,https://tez.yok.gov.tr/UlusalTezMerkezi/tezDetay.jsp?id=qkfx8O8Y9-zH-yfDwHN2KQ&amp;no=C0X1zezB2x3d2RT964bVYA
Reliability and robustness of federated learning in practical applications. (Fiabilité et robustesse de l&apos;apprentissage fédéré pour applications concrètes).,,2023,,,https://tel.archives-ouvertes.fr/tel-04141520
Reliable and Communication-Efficient Federated Learning for Future Intelligent Edge Networks. (Apprentissage fédéré fiable et efficace en termes de communication dans les futurs réseaux intelligents).,,2023,,,https://tel.archives-ouvertes.fr/tel-04470748
Robust and Efficient Federated Learning for IoT Security.,,2023,,,https://nbn-resolving.org/urn:nbn:se:uu:diva-511774
Robust and Privacy-Preserving Federated Learning. (Vers un Apprentissage fédéré robuste et préservant la confidentialité).,,2023,,,https://tel.archives-ouvertes.fr/tel-04427154
Secure and Privacy-preserving Federated Learning with Explainable Artificial Intelligence for Smart Healthcare System. (Apprentissage fédéré sécurisé et préservant la confidentialité avec intelligence artificielle explicable pour les systèmes intelligents dans le domaine de la santé).,,2023,,,https://tel.archives-ouvertes.fr/tel-04398455
Security and Privacy in Federated Learning,,2023,"Shui Yu 0001, Lei Cui",,https://doi.org/10.1007/978-981-19-8692-5
Software Architecture Design for Federated Learning Systems.,,2023,,,http://hdl.handle.net/1959.4/101519
A Federated Learning Monitoring Tool for Self-Driving Car Simulation (Student Abstract).,AAAI,2023,"Taejoon Lee, Hyunsu Mun, Youngseok Lee 0002",,https://doi.org/10.1609/aaai.v37i13.26984
Beyond ADMM: A Unified Client-Variance-Reduced Adaptive Federated Learning Framework.,AAAI,2023,"Shuai Wang 0033, Yanqing Xu, Zhiguo Wang, Tsung-Hui Chang, Tony Q. S. Quek, Defeng Sun",,https://doi.org/10.1609/aaai.v37i8.26212
CDMA: A Practical Cross-Device Federated Learning Algorithm for General Minimax Problems.,AAAI,2023,"Jiahao Xie 0001, Chao Zhang 0029, Zebang Shen, Weijie Liu 0006, Hui Qian 0001",,https://doi.org/10.1609/aaai.v37i9.26246
Clustered Federated Learning for Heterogeneous Data (Student Abstract).,AAAI,2023,"Xue Yu, Ziyi Liu, Yifan Sun, Wu Wang",,https://doi.org/10.1609/aaai.v37i13.27049
DPAUC: Differentially Private AUC Computation in Federated Learning.,AAAI,2023,"Jiankai Sun, Xin Yang 0017, Yuanshun Yao, Junyuan Xie, Di Wu, Chong Wang 0002",,https://doi.org/10.1609/aaai.v37i12.26770
DeFL: Defending against Model Poisoning Attacks in Federated Learning via Critical Learning Periods Awareness.,AAAI,2023,"Gang Yan, Hao Wang 0022, Xu Yuan 0001, Jian Li 0008",,https://doi.org/10.1609/aaai.v37i9.26271
Efficient Distribution Similarity Identification in Clustered Federated Learning via Principal Angles between Client Data Subspaces.,AAAI,2023,"Saeed Vahidian, Mahdi Morafah, Weijia Wang 0002, Vyacheslav Kungurtsev, Chen Chen 0001, Mubarak Shah, Bill Lin 0001",,https://doi.org/10.1609/aaai.v37i8.26197
FairFed: Enabling Group Fairness in Federated Learning.,AAAI,2023,"Yahya H. Ezzeldin, Shen Yan, Chaoyang He 0001, Emilio Ferrara, Amir Salman Avestimehr",,https://doi.org/10.1609/aaai.v37i6.25911
Faster Adaptive Federated Learning.,AAAI,2023,"Xidong Wu, Feihu Huang, Zhengmian Hu, Heng Huang",,https://doi.org/10.1609/aaai.v37i9.26235
FedALA: Adaptive Local Aggregation for Personalized Federated Learning.,AAAI,2023,"Jianqing Zhang, Yang Hua, Hao Wang 0022, Tao Song, Zhengui Xue, Ruhui Ma, Haibing Guan",,https://doi.org/10.1609/aaai.v37i9.26330
FedMDFG: Federated Learning with Multi-Gradient Descent and Fair Guidance.,AAAI,2023,"Zibin Pan, Shuyi Wang, Chi Li, Haijin Wang, Xiaoying Tang, Junhua Zhao",,https://doi.org/10.1609/aaai.v37i8.26122
FedNP: Towards Non-IID Federated Learning via Federated Neural Propagation.,AAAI,2023,"Xueyang Wu 0001, Hengguan Huang, Youlong Ding, Hao Wang 0014, Ye Wang, Qian Xu 0005",,https://doi.org/10.1609/aaai.v37i9.26237
Federated Learning on Non-IID Graphs via Structural Knowledge Sharing.,AAAI,2023,"Yue Tan, Yixin Liu, Guodong Long, Jing Jiang 0002, Qinghua Lu 0001, Chengqi Zhang",,https://doi.org/10.1609/aaai.v37i8.26187
Federated Robustness Propagation: Sharing Adversarial Robustness in Heterogeneous Federated Learning.,AAAI,2023,"Junyuan Hong, Haotao Wang, Zhangyang Wang, Jiayu Zhou",,https://doi.org/10.1609/aaai.v37i7.25955
Industry-Scale Orchestrated Federated Learning for Drug Discovery.,AAAI,2023,"Martijn Oldenhof, Gergely Ács, Balázs Pejó, Ansgar Schuffenhauer, Nicholas Holway, Noé Sturm, Arne Dieckmann, Oliver Fortmeier, Eric Boniface, Clément Mayer, Arnaud Gohier, Peter Schmidtke, Ritsuya Niwayama, Dieter Kopecky, Lewis H. Mervin, Prakash Chandra Rathi, Lukas Friedrich, András Formanek, Peter Antal, Jordon Rahaman, Adam Zalewski, Wouter Heyndrickx, Ezron Oluoch, Manuel Stößel, Michal Vanco, David Endico, Fabien Gelus, Thaïs de Boisfossé, Adrien Darbier, Ashley Nicollet, Matthieu Blottière, Maria Telenczuk, Van Tien Nguyen, Thibaud Martinez, Camille Boillet, Kelvin Moutet, Alexandre Picosson, Aurélien Gasser, Inal Djafar, Antoine Simon, Adam Arany, Jaak Simm, Yves Moreau, Ola Engkvist, Hugo Ceulemans, Camille Marini, Mathieu Galtier",,https://doi.org/10.1609/aaai.v37i13.26847
Layer-Wise Adaptive Model Aggregation for Scalable Federated Learning.,AAAI,2023,"Sunwoo Lee, Tuo Zhang, Amir Salman Avestimehr",,https://doi.org/10.1609/aaai.v37i7.26023
MGIA: Mutual Gradient Inversion Attack in Multi-Modal Federated Learning (Student Abstract).,AAAI,2023,"Xuan Liu, Siqi Cai, Lin Li, Rui Zhang 0080, Song Guo 0001",,https://doi.org/10.1609/aaai.v37i13.26995
Poisoning with Cerberus: Stealthy and Colluded Backdoor Attack against Federated Learning.,AAAI,2023,"Xiaoting Lyu, Yufei Han, Wei Wang, Jingkai Liu, Bin Wang, Jiqiang Liu, Xiangliang Zhang 0001",,https://doi.org/10.1609/aaai.v37i7.26083
Securing Secure Aggregation: Mitigating Multi-Round Privacy Leakage in Federated Learning.,AAAI,2023,"Jinhyun So, Ramy E. Ali, Basak Güler, Jiantao Jiao, Amir Salman Avestimehr",,https://doi.org/10.1609/aaai.v37i8.26177
Tackling Data Heterogeneity in Federated Learning with Class Prototypes.,AAAI,2023,"Yutong Dai 0002, Zeyuan Chen, Junnan Li 0001, Shelby Heinecke, Lichao Sun 0001, Ran Xu",,https://doi.org/10.1609/aaai.v37i6.25891
Federated Learning Using Variance Reduced Stochastic Gradient for Probabilistically Activated Agents.,ACC,2023,"Mohammadreza Rostami, Solmaz S. Kia",,https://doi.org/10.23919/ACC55779.2023.10155945
Federated reinforcement learning for generalizable motion planning.,ACC,2023,"Zhenyuan Yuan, Siyuan Xu, Minghui Zhu",,https://doi.org/10.23919/ACC55779.2023.10156236
On the Stability Analysis of Open Federated Learning Systems.,ACC,2023,"Youbang Sun, Heshan Devaka Fernando, Tianyi Chen, Shahin Shahrampour",,https://doi.org/10.23919/ACC55779.2023.10156023
A Comparative Analysis of Federated and Centralized Machine Learning for Intrusion Detection in IoT.,ACIT,2023,"Muhammad Ali Khan, Rao Naveed Bin Rais, Osman Khalid, Fiaz Gul Khan",,https://doi.org/10.1109/ACIT58888.2023.10453751
Threat Intelligence with Non-IID Data in Federated Learning enabled Intrusion Detection for SDN: An Experimental Study.,ACIT,2023,"Syed Hussain Ali Kazmi, Faizan Qamar, Rosilah Hassan, Kashif Nisar, Dahlila Putri Binti Dahnil, Mohammed Azmi Al-Betar",,https://doi.org/10.1109/ACIT58888.2023.10453867
Client-Customized Adaptation for Parameter-Efficient Federated Learning.,ACL,2023,"Yeachan Kim, Junho Kim, Wing-Lam Mok, Jun-Hyung Park, SangKeun Lee 0001",,https://doi.org/10.18653/v1/2023.findings-acl.75
FEDLEGAL: The First Real-World Federated Learning Benchmark for Legal NLP.,ACL,2023,"Zhuo Zhang, Xiangjing Hu, Jingyuan Zhang, Yating Zhang, Hui Wang, Lizhen Qu, Zenglin Xu",,https://doi.org/10.18653/v1/2023.acl-long.193
FedPETuning: When Federated Learning Meets the Parameter-Efficient Tuning Methods of Pre-trained Language Models.,ACL,2023,"Zhuo Zhang, Yuanhang Yang, Yong Dai, Qifan Wang, Yue Yu, Lizhen Qu, Zenglin Xu",,https://doi.org/10.18653/v1/2023.findings-acl.632
Blockchain-Based Federated Learning for Securing Internet of Things: A Comprehensive Survey.,ACM Comput. Surv.,2023,"Wael Issa, Nour Moustafa, Benjamin P. Turnbull, Nasrin Sohrabi, Zahir Tari",55,https://doi.org/10.1145/3560816
"Blockchain-empowered Federated Learning: Challenges, Solutions, and Future Directions.",ACM Comput. Surv.,2023,"Juncen Zhu, Jiannong Cao 0001, Divya Saxena, Shan Jiang 0005, Houda Ferradi",55,https://doi.org/10.1145/3570953
Blockchain-enabled Federated Learning: A Survey.,ACM Comput. Surv.,2023,"Youyang Qu, Md. Palash Uddin, Chenquan Gan, Yong Xiang 0001, Longxiang Gao, John Yearwood",55,https://doi.org/10.1145/3524104
Federated Learning for Computationally Constrained Heterogeneous Devices: A Survey.,ACM Comput. Surv.,2023,"Kilian Pfeiffer, Martin Rapp, Ramin Khalili, Jörg Henkel",55,https://doi.org/10.1145/3596907
Federated Learning for Smart Healthcare: A Survey.,ACM Comput. Surv.,2023,"Dinh C. Nguyen, Quoc-Viet Pham, Pubudu N. Pathirana, Ming Ding 0001, Aruna Seneviratne, Zihuai Lin, Octavia A. Dobre, Won-Joo Hwang",55,https://doi.org/10.1145/3501296
